collection,local_source_path,relative_path,filename,extension,size_bytes,modified_date,sha256,title_inferred,author_publisher,category,language,likely_topic,rights_status,review_status,possible_kutumba_relevance,duplicate_group,source_root_id,portable_source_path
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\download (1).png,Images/Jagannath Logos/download (1).png,download (1).png,.png,4900,2022-05-06T18:32:04.530906+00:00,8e2ffaa3ba5ea7e50906ad566937937e6b682cf21b8cec3e5e06ce42a1fe725a,download (1),,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/download (1).png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\download (2).png,Images/Jagannath Logos/download (2).png,download (2).png,.png,5677,2022-05-06T18:32:19.071393+00:00,a94df16811b049946a839e413a507d921ac7f3f389303dbf0228447d414fe541,download (2),,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/download (2).png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\download (3).png,Images/Jagannath Logos/download (3).png,download (3).png,.png,5505,2022-05-06T18:37:29.305064+00:00,6437856dad39d03fbe87f5854ad9bf240a3420b3f34ff8d6c49a9428a696e62a,download (3),,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/download (3).png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\download (4).png,Images/Jagannath Logos/download (4).png,download (4).png,.png,3865,2022-05-06T18:39:58.936699+00:00,67d6a3e1726543f48c12b70b07723bb77b8e6d2286ffd6f7cedcbf5e6c6ebfa8,download (4),,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/download (4).png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\download.jpg,Images/Jagannath Logos/download.jpg,download.jpg,.jpg,4039,2022-05-06T18:31:36.139104+00:00,4b18e7b8e391766952c0bef6034dbdfd3f841e580320c819c369b0c1c9e46a33,download,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/download.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\download.png,Images/Jagannath Logos/download.png,download.png,.png,4900,2022-05-06T18:30:44.693562+00:00,8e2ffaa3ba5ea7e50906ad566937937e6b682cf21b8cec3e5e06ce42a1fe725a,download,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/download.png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\gratis-png-sociedad-internacional-para-la-conciencia-de-krishna-templo-de-jagannath-puri-vishnu-krishna-thumbnail.png,Images/Jagannath Logos/gratis-png-sociedad-internacional-para-la-conciencia-de-krishna-templo-de-jagannath-puri-vishnu-krishna-thumbnail.png,gratis-png-sociedad-internacional-para-la-conciencia-de-krishna-templo-de-jagannath-puri-vishnu-krishna-thumbnail.png,.png,16723,2022-05-06T18:28:29.088232+00:00,afc271a61197b911abecf9335c88a2acd22cffb1aa59448995179ccb391bca54,gratis-png-sociedad-internacional-para-la-conciencia-de-krishna-templo-de-jagannath-puri-vishnu-krishna-thumbnail,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/gratis-png-sociedad-internacional-para-la-conciencia-de-krishna-templo-de-jagannath-puri-vishnu-krishna-thumbnail.png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\hare-krishna-ganesha-rama-radha-png-favpng-QdLWM3YAGBqRhUdZFhdCTuARj_t.jpg,Images/Jagannath Logos/hare-krishna-ganesha-rama-radha-png-favpng-QdLWM3YAGBqRhUdZFhdCTuARj_t.jpg,hare-krishna-ganesha-rama-radha-png-favpng-QdLWM3YAGBqRhUdZFhdCTuARj_t.jpg,.jpg,28876,2022-05-06T18:39:12.670349+00:00,ab0b66c60c59687283dacb68ef4a9382db777c4098cb8cc2d41dc73443deeef9,hare-krishna-ganesha-rama-radha-png-favpng-QdLWM3YAGBqRhUdZFhdCTuARj_t,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/hare-krishna-ganesha-rama-radha-png-favpng-QdLWM3YAGBqRhUdZFhdCTuARj_t.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\images (1).jpg,Images/Jagannath Logos/images (1).jpg,images (1).jpg,.jpg,8156,2022-05-06T18:37:51.296116+00:00,dc8d8a123e84675644b76bd982f4ba91f7a2aaf2a7d270cb85ff2aefcf145564,images (1),,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/images (1).jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\images (1).png,Images/Jagannath Logos/images (1).png,images (1).png,.png,6928,2022-05-06T18:31:45.176015+00:00,8606c79672e1a2c595381a4459002841a761dace67fb7b04c650f08d53965f71,images (1),,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/images (1).png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\images.jpg,Images/Jagannath Logos/images.jpg,images.jpg,.jpg,5731,2022-05-06T18:31:14.853521+00:00,edc6144d053ab3566ee5355facef15e99b0fd6cb0e86d20d7ec1f0cb4bf431ab,images,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/images.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\images.png,Images/Jagannath Logos/images.png,images.png,.png,3467,2022-05-06T18:31:25.275642+00:00,f727950f41ebcc3cf89bb36b586a9d69ec7ff34e9bd353237e94dc88fad8cc47,images,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/images.png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\istockphoto-845772358-1024x1024.jpg,Images/Jagannath Logos/istockphoto-845772358-1024x1024.jpg,istockphoto-845772358-1024x1024.jpg,.jpg,104284,2022-05-06T18:39:53.838779+00:00,cb1038995b370730200419e625fcb09ff303d68e39dbe27564eed0d96cd888b1,istockphoto-845772358-1024x1024,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/istockphoto-845772358-1024x1024.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\jagannath-art-circle-disk-symbol-dvd-logo-transparent-png-591484.png,Images/Jagannath Logos/jagannath-art-circle-disk-symbol-dvd-logo-transparent-png-591484.png,jagannath-art-circle-disk-symbol-dvd-logo-transparent-png-591484.png,.png,29374,2022-05-06T18:32:09.930940+00:00,a8c3cb64ac4e2d5c2e9a625041fb2dae1468df1b80e585f91df0922a1174711b,jagannath-art-circle-disk-symbol-dvd-logo-transparent-png-591484,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/jagannath-art-circle-disk-symbol-dvd-logo-transparent-png-591484.png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\kissclipart-varaha-in-warli-clipart-vishnu-krishna-varaha-a06d1fef741b3a7c.jpg,Images/Jagannath Logos/kissclipart-varaha-in-warli-clipart-vishnu-krishna-varaha-a06d1fef741b3a7c.jpg,kissclipart-varaha-in-warli-clipart-vishnu-krishna-varaha-a06d1fef741b3a7c.jpg,.jpg,70311,2022-05-06T18:38:46.808297+00:00,fd7ed06fce5f520699756a5625fc2a8ec48bc32415844ca7ca184695e09f1439,kissclipart-varaha-in-warli-clipart-vishnu-krishna-varaha-a06d1fef741b3a7c,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/kissclipart-varaha-in-warli-clipart-vishnu-krishna-varaha-a06d1fef741b3a7c.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\kisspng-vamana-dashavatara-vishnu-vishnu-5ac5ca3851b167.5492349015229118003346.jpg,Images/Jagannath Logos/kisspng-vamana-dashavatara-vishnu-vishnu-5ac5ca3851b167.5492349015229118003346.jpg,kisspng-vamana-dashavatara-vishnu-vishnu-5ac5ca3851b167.5492349015229118003346.jpg,.jpg,84826,2022-05-06T18:38:19.389129+00:00,1206f88ab2afefbb5ff116982c2ee73420ddbea8d0570b6429ff209d0d1ba8a3,kisspng-vamana-dashavatara-vishnu-vishnu-5ac5ca3851b167.5492349015229118003346,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/kisspng-vamana-dashavatara-vishnu-vishnu-5ac5ca3851b167.5492349015229118003346.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\kkh48joai7751.webp,Images/Jagannath Logos/kkh48joai7751.webp,kkh48joai7751.webp,.webp,127548,2022-05-06T18:32:36.802757+00:00,d52f2b1db38213adc5765168d0134b7874bbcbe469a7d2986c2ce39bd31de0d0,kkh48joai7751,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/kkh48joai7751.webp
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\lord jagannath (28).jpg,Images/Jagannath Logos/lord jagannath (28).jpg,lord jagannath (28).jpg,.jpg,18983,2022-05-06T18:31:53.834098+00:00,808e7bc8c189dfcea6601679c2dad25ada464c3d1accdaa9da0a02a374545dbc,lord jagannath (28),,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/lord jagannath (28).jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\p-peacock-logo-letter-shape-260nw-673697041.webp,Images/Jagannath Logos/p-peacock-logo-letter-shape-260nw-673697041.webp,p-peacock-logo-letter-shape-260nw-673697041.webp,.webp,4402,2022-05-06T18:36:29.543144+00:00,05d6b95fc8d8e5dc433ba4e84e6a82186a0f4ec989f115829da2135763fc393b,p-peacock-logo-letter-shape-260nw-673697041,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/p-peacock-logo-letter-shape-260nw-673697041.webp
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\radha-krishna-watercolor-paint-wet-ink-shree-jagannath-temple-puri-vishnu-rathayatra-god-png-clipart-thumbnail.jpg,Images/Jagannath Logos/radha-krishna-watercolor-paint-wet-ink-shree-jagannath-temple-puri-vishnu-rathayatra-god-png-clipart-thumbnail.jpg,radha-krishna-watercolor-paint-wet-ink-shree-jagannath-temple-puri-vishnu-rathayatra-god-png-clipart-thumbnail.jpg,.jpg,31545,2022-05-06T18:26:04.972177+00:00,9cdb737d8c0ea448f485af08f74baa50b6108ff1fb0c6fe5444ffa12a14e709d,radha-krishna-watercolor-paint-wet-ink-shree-jagannath-temple-puri-vishnu-rathayatra-god-png-clipart-thumbnail,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/radha-krishna-watercolor-paint-wet-ink-shree-jagannath-temple-puri-vishnu-rathayatra-god-png-clipart-thumbnail.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\shri-jagannath-ji-digital-art-260nw-2005901291.webp,Images/Jagannath Logos/shri-jagannath-ji-digital-art-260nw-2005901291.webp,shri-jagannath-ji-digital-art-260nw-2005901291.webp,.webp,13086,2022-05-06T18:32:44.077824+00:00,91067e8f54df73ad73dedd9cf193fa4b0d1ac421b18e2fe62e720aa4c8b30af7,shri-jagannath-ji-digital-art-260nw-2005901291,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/shri-jagannath-ji-digital-art-260nw-2005901291.webp
LegacyBhaktivriksha,"C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\st,small,507x507-pad,600x600,f8f8f8 (1).jpg","Images/Jagannath Logos/st,small,507x507-pad,600x600,f8f8f8 (1).jpg","st,small,507x507-pad,600x600,f8f8f8 (1).jpg",.jpg,35385,2022-05-06T18:38:02.091086+00:00,e1a79cead0bb9a70ab09cbb5b99c4a16f879c008506e581a47e2c6385dc880d5,"st,small,507x507-pad,600x600,f8f8f8 (1)",,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,"Images/Jagannath Logos/st,small,507x507-pad,600x600,f8f8f8 (1).jpg"
LegacyBhaktivriksha,"C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\st,small,507x507-pad,600x600,f8f8f8.jpg","Images/Jagannath Logos/st,small,507x507-pad,600x600,f8f8f8.jpg","st,small,507x507-pad,600x600,f8f8f8.jpg",.jpg,47641,2022-05-06T18:37:07.048034+00:00,5c2c13d1646120387fe1dd932b0192c549d16de0d5cc93376518f4dca87631ec,"st,small,507x507-pad,600x600,f8f8f8",,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,"Images/Jagannath Logos/st,small,507x507-pad,600x600,f8f8f8.jpg"
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Jagannath Logos\vamana-dashavatara-vishnu-png-favpng-K87MLGwKfJukx8PVZe6wuV0ZS_t.jpg,Images/Jagannath Logos/vamana-dashavatara-vishnu-png-favpng-K87MLGwKfJukx8PVZe6wuV0ZS_t.jpg,vamana-dashavatara-vishnu-png-favpng-K87MLGwKfJukx8PVZe6wuV0ZS_t.jpg,.jpg,22530,2022-05-06T18:39:05.764666+00:00,3a8871656cef8bcb98ffe6320c5327b8cb3929edebb1e6a89681a64380f51539,vamana-dashavatara-vishnu-png-favpng-K87MLGwKfJukx8PVZe6wuV0ZS_t,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Jagannath Logos/vamana-dashavatara-vishnu-png-favpng-K87MLGwKfJukx8PVZe6wuV0ZS_t.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\No BKGRND\aps_504x498_medium_transparent-pad_600x600_f8f8f8__2_-removebg-preview.png,Images/No BKGRND/aps_504x498_medium_transparent-pad_600x600_f8f8f8__2_-removebg-preview.png,aps_504x498_medium_transparent-pad_600x600_f8f8f8__2_-removebg-preview.png,.png,99778,2022-05-06T18:43:39.721533+00:00,f4603a41235660b06d570ce28fbaadfb1ae8468324604eb0fdf11be08ae9e38f,aps_504x498_medium_transparent-pad_600x600_f8f8f8__2_-removebg-preview,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/No BKGRND/aps_504x498_medium_transparent-pad_600x600_f8f8f8__2_-removebg-preview.png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\No BKGRND\concept-floral-decorated-peacock-feather-beautiful-stylish-shiny-background-free-space-your-text-50115519-removebg-preview.png,Images/No BKGRND/concept-floral-decorated-peacock-feather-beautiful-stylish-shiny-background-free-space-your-text-50115519-removebg-preview.png,concept-floral-decorated-peacock-feather-beautiful-stylish-shiny-background-free-space-your-text-50115519-removebg-preview.png,.png,169095,2022-05-06T18:44:06.485070+00:00,8d47e17e8479a1fa136d7144c1d110b256d15f9234d0633e23871d2d118acfb0,concept-floral-decorated-peacock-feather-beautiful-stylish-shiny-background-free-space-your-text-50115519-removebg-previ,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/No BKGRND/concept-floral-decorated-peacock-feather-beautiful-stylish-shiny-background-free-space-your-text-50115519-removebg-preview.png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\No BKGRND\istockphoto-845772358-1024x1024-removebg-preview.png,Images/No BKGRND/istockphoto-845772358-1024x1024-removebg-preview.png,istockphoto-845772358-1024x1024-removebg-preview.png,.png,128708,2022-05-06T18:44:38.161568+00:00,5eba476cc8894974cb17cc7ca5dae288769f5d737da199df03f62aea0ec4120a,istockphoto-845772358-1024x1024-removebg-preview,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/No BKGRND/istockphoto-845772358-1024x1024-removebg-preview.png
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Sankirtan\1453.jpg,Images/Sankirtan/1453.jpg,1453.jpg,.jpg,166735,2022-05-06T17:39:14.571780+00:00,39c8fbe638d22253654e741a5ea4814ea84420bb93efede0a9adb837375fc990,1453,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Sankirtan/1453.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Sankirtan\1571048320-830926-rasa-lila-night.jpeg,Images/Sankirtan/1571048320-830926-rasa-lila-night.jpeg,1571048320-830926-rasa-lila-night.jpeg,.jpeg,104933,2022-05-06T17:31:57.761902+00:00,dc49605a8fc9e8b42efc19803c6478f883377ef82afd460bafe340f78f9f3b4b,1571048320-830926-rasa-lila-night,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Sankirtan/1571048320-830926-rasa-lila-night.jpeg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Sankirtan\1985-12-06.jpg,Images/Sankirtan/1985-12-06.jpg,1985-12-06.jpg,.jpg,847745,2022-05-06T17:39:42.776574+00:00,5d12fc649954de40d0e348855aad1ea1b272c6c8bab361deb205ed011793a0e8,1985-12-06,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Sankirtan/1985-12-06.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Sankirtan\1caitanya-dancing.jpg,Images/Sankirtan/1caitanya-dancing.jpg,1caitanya-dancing.jpg,.jpg,105947,2022-05-06T17:35:32.239215+00:00,12fc1335d2773eb1ef59e584115062ee7282b9535f203c8cf3db4c597650fbd7,1caitanya-dancing,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Sankirtan/1caitanya-dancing.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Sankirtan\400px-Mha_Sankeertan.jpg,Images/Sankirtan/400px-Mha_Sankeertan.jpg,400px-Mha_Sankeertan.jpg,.jpg,67372,2022-05-06T17:31:35.142319+00:00,bf20e2710a2c43d2b3728628a460d0d8b1f12cbfa9ea6d1fa1e7d4ad6129821c,400px-Mha_Sankeertan,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Sankirtan/400px-Mha_Sankeertan.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Sankirtan\46f0c613344d15eeff5fe84243eed566.jpg,Images/Sankirtan/46f0c613344d15eeff5fe84243eed566.jpg,46f0c613344d15eeff5fe84243eed566.jpg,.jpg,66048,2022-05-06T17:41:26.564082+00:00,1618a60cb2515c49ac52cefc9a95a63a3a1dae0236fa6a083f82ddb1982f3aab,46f0c613344d15eeff5fe84243eed566,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Sankirtan/46f0c613344d15eeff5fe84243eed566.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Sankirtan\485985_10151358446203226_1395437568_n.jpg,Images/Sankirtan/485985_10151358446203226_1395437568_n.jpg,485985_10151358446203226_1395437568_n.jpg,.jpg,65481,2022-05-06T17:44:35.850845+00:00,d74f1fa9015e8874b378994c60a33ce01ff2c0db72c9c28e32b745e0a3f360d6,485985_10151358446203226_1395437568_n,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Sankirtan/485985_10151358446203226_1395437568_n.jpg
LegacyBhaktivriksha,C:\Users\swap2\Downloads\Personal\5. Devotional\1. Baktivriksha\Images\Sankirtan\6fe30eecdedf4cf7ff7aaa406062de2d.png,Images/Sankirtan/6fe30eecdedf4cf7ff7aaa406062de2d.png,6fe30eecdedf4cf7ff7aaa406062de2d.png,.png,383566,2022-05-06T17:31:48.396091+00:00,7d42341ded1a82e8e0791ffd27fc51b773f961b40fef49ae6c1236af2bfcfaed,6fe30eecdedf4cf7ff7aaa406062de2d,,other,en,,reference-only-index-only,not-reviewed,research-only,,legacy-bhaktivriksha,Images/Sankirtan/6fe30eecdedf4cf7ff7aaa406062de2d.png
